labels,text,lang,sentiment
ham,"Edison hat zu Recht gesagt: ""Ein Narr kann mehr Fragen stellen, als ein weiser Mann beantworten kann"" Jetzt wissen Sie, warum wir alle während ViVa sprachlos sind.. GM,GN,GE,GNT:-)",german,Neutral
ham,"हनीट ने कहा: ""मैं डी वर्ल्ड में मीठा हूँ * परमेश्‍वर ने कहा: ""देखो, रुको, मुझे डी एन एन एन एन टीएटी पढ़ना: यहाँ तक कि परमेश्‍वर कर सकता है!",hindi,Neutral
ham,"Sorry, I'll call later",english,Negative
ham,I think its far more than that but find out. Check google maps for a place from your dorm.,english,Neutral
ham,Mais j'ai l'espace de 4 mb...,french,Neutral
ham,"Impressionnant, projetez d'arriver ici à tout moment après comme &lt;#&gt;, je vais vous envoyer les détails dans un petit peu",french,Negative
ham,K..give back my thanks.,english,Positive
ham,Meine Batterie ist low babe,german,Negative
ham,All e best 4 ur driving tmr :-),english,Positive
ham,Happy new years melody!,english,Positive
spam,"Xmas & New Years Eve Tickets sind jetzt im Verkauf vom Club, tagsüber von 10 bis 20 Uhr, und auf Thurs, Fri & Sat Nacht in dieser Woche. Sie verkaufen schnell!",german,Neutral
ham,"क्षमा करें, मैं बाद में फोन करेंगे",hindi,Neutral
ham,Yes :)it completely in out of form:)clark also utter waste.,english,Negative
ham,Pouvez-vous me dire les détails de fri quand vous le savez parce que je ne suis pas dans Tom ou fri. chinois mentionné. Merci,french,Negative
ham,Vous êtes à la bibliothèque?,french,Neutral
ham,"Wo bist du? Was machst du? Arbeitest du daran, den PC zu deiner Mutter zu bekommen? Hast du einen Platz gefunden, dass es funktionieren würde? Ich brauche dich",german,Neutral
ham,अच्छा. मैं (tlt;#gt; वर्षों में हवा सेना में साल. इराक और एक फफैन. मैं स्थिर और ईमानदार हूँ. क्या आप यात्रा करना पसंद करते हैं?,hindi,Neutral
ham,मन विस्फोट.. और कोई टी. राजकोल ने भारतीय महासागर में तैरना बंद कर दिया.: - डी.,hindi,Neutral
ham,"Ich weiß nicht, dass du etwas zu essen mitbringst.",german,Neutral
ham,I am in your office na.,english,Neutral
ham,Ok no prob...,english,Neutral
ham,Siva est à l'auberge aha:-.,french,Neutral
spam,"our mobile number has won £5000, to claim calls us back or ring the claims hot line on 09050005321.",english,Positive
spam,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876",english,Positive
ham,That sucks. I'll go over so u can do my hair. You'll do it free right?,english,Positive
ham,Shhhhh nobody is supposed to know!,english,Neutral
ham,अंत में मैच तुम्हारी भविष्यवाणी के रूप में आकर्षित करने की ओर बढ़ जाता है।,hindi,Neutral
ham,Jay wird sehr ungeduldig und kriegerisch,german,Neutral
ham,You are gorgeous! keep those pix cumming :) thank you!,english,Positive
ham,Hahaha..verwenden Sie Ihr Gehirn Liebe,german,Neutral
ham,Quand vous et Derek avez fini la classe?,french,Neutral
ham,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",english,Negative
ham,Oh really?? Did you make it on air? What's your talent?,english,Positive
ham,Teach me apps da. When you come to college.,english,Neutral
ham,I borrow ur bag ok.,english,Neutral
ham,बहुत बढ़िया! इच्छा है हम अभी एक साथ थे!,hindi,Neutral
ham,"Armand sagt, bring deinen Arsch rüber zu Epsilon.",german,Neutral
ham,"Chère, nous allons chez nous.",french,Neutral
ham,U don't remember that old commercial?,english,Neutral
ham,आज मैं मुक्त नहीं हूँ LHF 2 अपने माता पिता को करने के लिए...,hindi,Neutral
ham,And popping &lt;#&gt; ibuprofens was no help.,english,Negative
ham,"Ich brauche... Coz, ich gehe nie vorher.",german,Neutral
ham,"3 pa, aber nicht ausgewählt.",german,Neutral
ham,IM GONNAMISSUSSU tellement!!Je dirais Il Envoyer U UN POSTCARD BUTTHÈRES À PROPOS DE MUSCH CHANCE DE MEREMEMBERIN ASTERE N'EST PAS FREAKIN SA CONTRAT!! LUV Yaxx,french,Positive
ham,हम &lt;#gt; बार ओह कहते हैं। कोई हमें ओह ओह ओह नहीं दे।,hindi,Neutral
ham,Überbringen Sie meine Grüße an ihn,german,Neutral
ham,"Gott hob eine Blume und dippeditinaDEW, liebevoll berührt es, die sich in u, und die er begabt tomeandsaid, DER Freund ist 4U",german,Negative
ham,"Oui, en fait, il a juste demandé si on avait besoin d'un truc comme il y a une heure.",french,Neutral
ham,I told your number to gautham..,english,Positive
ham,किसी औररोस में जाकर बर्फ़ चुराना चाहिए,hindi,Neutral
ham,"Wie lange dauert es, es zu bekommen.",german,Neutral
ham,"Oui, donc je partirai peut-être 7h?",french,Neutral
spam,FreeMsg>FAV XMAS TONES!Reply REAL,german,Neutral
ham,"ओह, मैं आज रात तक हो जाएगा",hindi,Neutral
ham,"Guten Tag, meine Liebe... Wie geht Ihr Tag? Wie haben Sie geschlafen? Ich hoffe, Ihr gut, mein Spielzeug... Ich denke an Sie...",german,Neutral
ham,Onkel Abbey! Frohes neues Jahr. Abiola,german,Neutral
ham,Tmrer तो solelephr... बाद में मैं आया NANor...,hindi,Neutral
ham,PRER: दो बार पैसे और एक ही पैसा खर्च करने के लिए खर्च किया जाता है! - अच्छी सुबह. मुस्कुराओ.,hindi,Neutral
spam,Entrée GRATUITE dans notre comp hebdomadaire £250 il suffit d'envoyer le mot ENTER à 84128 MAINTENANT. 18 T&C www.textcomp.com cust care 08712405020.,french,Positive
ham,Apropos hat er schon Bargeld?,german,Neutral
ham,Hey what how about your project. Started aha da.,english,Neutral
ham,"Warum sagst du nicht deinem Freund, dass du nicht sicher bist, ob du mit ihm leben willst, weil er zu viel raucht, dann verbring Stunden damit, ihn zu betteln, zu rauchen.",german,Neutral
ham,Mum fragt u zu kaufen Essen nach Hause...,german,Neutral
ham,Y ü wan to go there? C doctor?,english,Neutral
ham,Mais vous êtes en contact avec moi.,french,Neutral
ham,Je suis aussi trop rapide... Xy suggère qu'on ne soit pas moi. U dun wan c'est ok.,french,Neutral
spam,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,english,Negative
ham,"Es sind £6, um reinzukommen, ist das ok?",german,Neutral
ham,होंठ गुफा लड़का कि ग्रिमम करें,hindi,Neutral
ham,"Nein * bin an der Klingeln u Sache arbeiten, aber haben ganze Hausvoll von schreienden Gören so * bin ziehen meine Haare aus! Liebend u",german,Neutral
ham,Ich habe ab heute 10 Kilo verloren!,german,Neutral
ham,Sie sind unerreichbar.,german,Neutral
ham,Ich genieße Fußball und Basketball zu sehen und zu spielen.,german,Neutral
ham,"Inzwischen in der Scheiße-Suite: xavier beschlossen, uns zu geben &lt;#&gt; Sekunden der Warnung, dass Samantha kam und spielt Jays Gitarre zu beeindrucken sie oder etwas Scheiße. Auch glaube ich nicht, dass Doug realisiert, dass ich hier nicht mehr leben",german,Neutral
ham,Double eviction this week - Spiral and Michael and good riddance to them!,english,Negative
spam,"एक मूल्यवान ग्राहक के रूप में, मैं आपको सलाह देने के लिए खुश हूँ कि आपके मोबी एन की हाल की समीक्षा के बाद। आप एक पाउंड 100 डॉलर के इनाम के साथ भुगतान किया जाता है, कॉल 0.90664070",hindi,Neutral
ham,हाय मुबारक जन्मदिन. हाय हाय हाय हाय.,hindi,Neutral
spam,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,english,Positive
ham,K I'll take care of it,english,Positive
spam,Je n'ai commencé qu'après avoir envoyé un texto pour parler de radio sportive la semaine dernière. Vous pensez qu'il y a une connexion ou une coïncidence?,french,Neutral
spam,* स्वतंत्रता * PRANTHACHANTCT पाठ 81111 के लिए अपने स्वतंत्रतावादी नागरिक पाने के लिए अब सप्ताह के बारे में अब!,hindi,Neutral
ham,Ich habe Hunger zu kaufen smth nach Hause...,german,Negative
ham,"Si tard, mais j'ai besoin d'aller chercher l'ordinateur portable...",french,Negative
ham,हाय अपने साथी RV में एक अच्छा कवर दिया एक संदेश 3 सिर्फ एक संदेश कहना है... / मैं... uzueuuuuuuuuuuuuuuu भेजा इतना सड़कों से दूर रहने के लिए शुरू हो गया!,hindi,Neutral
ham,"Désolé, j'appellerai plus tard à la réunion.",french,Negative
spam,"Hatten Sie Ihr Handy 10 mths? Update auf neueste Orange Kamera / Video-Handys kostenlos. Sparen Sie £s mit kostenlosen Texten / Wochenend-Anrufe. Text JA für einen Rückruf oder Nein, um sich zu deaktivieren",german,Neutral
ham,Hoffentlich machen die Asus ppl nicht zufällig ein Reformat.,german,Negative
ham,"Pansy, du lebst seit zwei Jahren in einem Dschungel.",german,Neutral
ham,Is ur lecture over?,english,Neutral
ham,प्रमाणपत्र में मेरे जन्म की तारीख निश्चित है लेकिन वास्तविक तारीख आज है. लेकिन प्रकाशित मत करो. मैं आपको एक विशेष उपचार दे देंगे यदि आप गुप्त रखते हैं. इच्छा के लिए कोई भी तरह का धन्यवाद.,hindi,Neutral
ham,J'ai une marque de morsure assez proéminente sur ma joue droite.,french,Neutral
ham,Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.,english,Positive
ham,"Je ne sais pas si la méga boutique d'Asda compte pour la fête, mais c'est ce que je fais!",french,Neutral
ham,"Eigentlich warte ich 2 Wochen, wenn sie anfangen, Werbung zu schalten.",german,Neutral
ham,Do you hide anythiing or keeping distance from me,english,Negative
ham,"आह, अच्छी तरह से जो चीजों को उलझन में डालता है, है ना?",hindi,Neutral
ham,Are there TA jobs available? Let me know please cos i really need to start working,english,Positive
spam,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,english,Neutral
ham,Salut. Qu'est-ce que tu penses de l'allumette?,french,Neutral
spam,फ्री एमजीग: Ranton! से: http://tmms. व्यापक जीवन.com. उदाहरण के लिए.,hindi,Neutral
spam,HMV BONUS SPECIAL 500 Pfund echte HMV Gutscheine gewonnen werden. Beantworten Sie einfach 4 einfache Fragen. Jetzt spielen! Senden Sie HMV an 86688 Mehr Info:www.100percent-real.com,german,Positive
spam,CURGERAN! आपके मोबाइल नंबर को 5 पाउंड इनाम GUREEGEEEDEEEKEEEEENKEE( 0.999990909090909090906) को भू रेखा से बुला लिया गया है. 3030. वैध 12hs केवल 150 mphms.,hindi,Neutral
