labels,text,lang,sentiment
spam,Ringtone Club: Gr8 nouveaux polys directs à votre mobile chaque semaine!,french,positive
ham,??? ?? ???? ?? ?? ??? ???.,hindi,neutral
ham,??? ????? ??? ?? ????? ??? ?? ?? ?? ?? ?? ?? ????????? ????? ?? ???? favy ??????? ?? ???! ??? ??? ??? ?? ???. ???? ????? ???? ?? ???? ?? ?? ??? ??? ?? ??? ???? ?? ???? ??. ?? ?? ???; ????? ?? ??? ??? ????? ?? ??? ????,hindi,neutral
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",english,positive
ham,Quelle marque?,french,neutral
spam,Herzlichen Glückwunsch! Nokia 3650 Videokamera Telefon ist Ihr Anruf 09066382422 Anrufe Kosten 150ppm Ave Anruf 3mins variieren von Handys 16+ Schließen 300603 nach BCM4284 Ldn WC1N3XX,german,neutral
ham,"No my blankets are sufficient, thx",english,positive
ham,aathi..où es-tu cher..,french,neutral
ham,"U schreckliches Mädchen... U wusste, dat ich ging aus wif ihm jat n u immer noch kommen n fragen mich...",german,neutral
ham,???????? ?????????! ?? ???? ??? ??!,hindi,neutral
ham,S.i'm watching it in live..,english,neutral
ham,One day a crab was running on the sea shore..The waves came n cleared the footprints of the crab.. Crab asked: being my frnd y r u clearing my beautiful footprints? Waves replied: A fox was following ur footprints to catch you! thats y i cleared it off:) frndsship never lets u dwn :-) GUD nyt..,english,positive
ham,"Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,&amp; I promise I'll bring back ur smile.:-)",english,positive
ham,"?? ?? ???? ?????? ?? ???? ""X"" ??? ?? HHPYEPEY ??? ???? ?? ?? ????? ???.",hindi,neutral
spam,?? ?? ?? ?? ?? ?? ???? ?????? ??????? ????? ??? ?? ???? ??? ?? 2000 ???? ?? 4- ?????? (??????) ?? ????? ?????? ?? ??? ???? ???,hindi,neutral
ham,"Je suis cool ta luv mais v.tired 2 parce que j'ai été beaucoup de planification tous wk, nous avons obtenu notre inspection des services sociaux à la pépinière! Prenez soin & spk sn x.",french,positive
ham,Was the farm open?,english,neutral
ham,K..k..i'm also fine:)when will you complete the course?,english,neutral
ham,"I can probably come by, everybody's done around  &lt;#&gt;  right?",english,neutral
spam,"Letzte Chance! Anspruch ur 150 £ Rabattgutscheine heute! Text JA bis 85023 jetzt! SavaMob, Mitglied bietet mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16",german,positive
ham,Which channel:-):-):):-).,english,neutral
ham,You should get more chicken broth if you want ramen unless there's some I don't know about,english,positive
ham,Comment va ton bras?,french,neutral
ham,"Kein da, wenn Sie ausführen, dass es die Vollversion da aktivieren.",german,negative
ham,Est-ce que tu as un nom de Ashwini à l'université?,french,neutral
spam,"Gut gemacht ENGLAND! Holen Sie sich die offizielle Poly Klingelton oder Farbflagge auf Ihrem Handy! Text TONE oder FLAG zu 84199 JETZT! Opt-out txt ENG STOP. Box39822 W111WX £1,50",german,negative
ham,I got lousy sleep. I kept waking up every 2 hours to see if my cat wanted to come in. I worry about him when its cold :(,english,negative
ham,"???? ??? ??, ????? ??? ?? ???? ??? ???? ?? ????? ??? ??? ????? ???? ???????? ???? ????? ??? ?? ???? ????? ???? ???? ?? ??? ???? ??? ??? drolokkks ??? ?? ??? ??? ?? ??? ???? ???",hindi,neutral
ham,"Désolé d'avoir flippé hier soir, la merde va sérieusement avec mon colocataire, qu'est-ce que tu mijotes ce soir?",french,neutral
spam,"Eerie Nokia Töne 4u, rply TONE TITEL bis 8007 zB TONE DRACULA bis 8007 Titel: GHOST, ADDAMSFA, MUNSTER, EXORCIST, TWILIGHT www.getzed.co.uk POBox36004W45WQ 150p",german,negative
ham,"Hey, was ist mit deinem Projekt?",german,neutral
ham,???? ???? ?? ?? Avagancanvanvany ?? ??? ??? ?? ??? ??? ???,hindi,neutral
ham,Tu as dit 2 heures et ça fait presque 4... Est-ce que ton internet est en panne?,french,neutral
ham,Was pa mir sagen.. Ich ging zum Bad:-),german,negative
ham,C'est ensoleillé en Californie. Le temps est frais.,french,neutral
ham,??... ?? ???? ?? ???? ???... ???? ???? tmer ?? ??? ??... ?? ?? ?????,hindi,neutral
ham,Ça devrait être magnifique à cette époque de l'année.,french,neutral
spam,"Natalie (20/F) lädt Sie ein, ihr Freund zu sein. Antwort JA-165 oder NO-165 Sehen Sie sie: www.SMS.ac/u/natalie2k9 STOP? Senden STOP FRND an 62468",german,negative
spam,"FreeMSG Sie haben einen kostenlosen Mini DIGITAL CAMERA erhalten, antworten Sie einfach SNAP, um Ihren Preis zu sammeln! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)",german,negative
ham,Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love,english,positive
ham,"Sir, ich warte auf Ihren Anruf, sobald Sie frei sind, rufen Sie mich bitte an.",german,neutral
spam,"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription",english,positive
ham,"Bonjour, princesse, comment allez-vous?",french,neutral
ham,Warum bist du nie zurückgekommen?,german,neutral
ham,Ich bin zu Hause...,german,neutral
ham,TAKE CARE n gET WELL sOOn,french,positive
ham,"freche kleine Idee:'s besser zu flirten, flirten n flirten, anstatt jemanden zu lieben n gettin verletzt, verletzt n verletzt...:-) Gud nyt",german,neutral
ham,How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . .  &lt;#&gt; . Good listener  &lt;#&gt; . Organizer  &lt;#&gt; . Good boyfriend  &lt;#&gt; . Very clean  &lt;#&gt; . Sympathetic  &lt;#&gt; . Athletic  &lt;#&gt; . Warm . . .  &lt;#&gt; . Courageous  &lt;#&gt; . Determined  &lt;#&gt; . True  &lt;#&gt; . Dependable  &lt;#&gt; . Intelligent . . .  &lt;#&gt; . Psychologist  &lt;#&gt; . Pest exterminator  &lt;#&gt; . Psychiatrist  &lt;#&gt; . Healer . .  &lt;#&gt; . Stylist  &lt;#&gt; . Driver . . Aaniye pudunga venaam..,english,positive
ham,Toujours sur la côte ouest... Haiz... Ü va prendre une éternité pour revenir...,french,neutral
ham,Je ne peux même pas cuisiner toute mon électricité est éteinte et j'ai faim.,french,neutral
ham,Dites-moi qui est ce pls :-),french,positive
ham,My exam is for february 4. Wish you a great day.,english,positive
ham,Le père de Joy est John. Alors John est le ____ du père de Joy. Si vous avez hav &lt;#&gt; IQ. La question IAS tente de répondre.,french,positive
ham,"Je suppose qu'on n'a pas eu le coup de fil vendredi, peut-on supposer qu'on ne l'aura pas cette année maintenant?",french,neutral
ham,Do u noe wat time e place dat verkauft 4d closes?,german,neutral
ham,PJON ???????: ??? ??? ?????? ?? ??? ???? ?? ?? ucue # &gt;# &gt; ?? # tlgt; ?? # &gt; ??? ???? ????.,hindi,neutral
ham,"????? ???? ?? ?? ???????? ???????? ???: ""??? ???? ???? ??, ???"" ?? ""?? ?? ??? ???? ??, ?? ??? ???? ??""!",hindi,neutral
ham,Das hast du besser auch nicht zu fünf anderen Mädchen gesagt.,german,neutral
ham,But i'm surprised she still can guess right lor...,english,positive
ham,"Sorry sir, i will call you tomorrow.  senthil.hsbc",english,negative
ham,"Haha I heard that, text me when you're around",english,positive
ham,?? ??? ??? ??? ??? ???,hindi,neutral
ham,"Nein, nein. Ich prüfe alle Zimmer für Aktivitäten",german,neutral
spam,"????? ????? ?? ???? ?? WkXT: TTT ?? ???: T'TR. T'TC ?? ??? www.mace.net S.net Sivivivive 0.255050, 1x1/we/wk/wk.",hindi,neutral
ham,"Mit der Welt zu kämpfen ist einfach, u entweder gewinnen oder verlieren bt kämpfen mit einigen1, die nahe an u ist Dificult, wenn u verlieren - u verlieren, wenn u gewinnen - u immer noch verlieren.",german,negative
ham,Hi mate its RV did u hav a nice hol just a message 3 say hello coz haven?t sent u 1 in ages started driving so stay off roads!RVx,english,positive
ham,??? ?? ?? ??? ??? ???? ???. ??? ?? ???? ??? ?? ???? ??. ???? ?? ?? ???? ????. ??? ??? ???? ???.,hindi,neutral
ham,"Es scheint wie ein seltsames Timing, dass die Nacht, die alles, was du und g wollen, ist für mich zu kommen Rauch ist der gleiche Tag, als wenn ein Scheißsturm zugeschrieben wird mir immer kommen und machen alle rauchen",german,negative
ham,"Okay, wenn du sicher bist, lass es mich wissen, wenn du gehst.",german,positive
ham,Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.,english,neutral
spam,RCT' THNQ Adrian for U text. Rgds Vatian,english,neutral
ham,J'aimerais qu'on soit ensemble en ce moment!,french,neutral
ham,Gudnite....tc... pratique en cours,french,neutral
ham,"Gute Nacht, meine Liebe.",german,neutral
ham,??? ??? ?? ?? ??? ???? ???????...... ?????? ?? ??? ?? ???? ???? ???. ??? ??????? ???? ????? ???? ???.,hindi,neutral
spam,network operator. The service is free. For T & C's visit 80488.biz,english,positive
ham,We're on the opposite side from where we dropped you off,english,neutral
ham,First answer my question.,english,neutral
ham,So li hai... ich langweile mich jetzt da Dozent Wiederholen der letzten Wochen Sachen Verschwendung Zeit...,german,neutral
ham,If You mean the website. Yes.,english,positive
ham,"I guess you could be as good an excuse as any, lol.",english,positive
ham,"Es tut mir leid, dass es dir wehgetan hat.",german,neutral
ham,"Sie sind auch süß, Prinzessin. Bitte sagen Sie mir Ihre Vorlieben und Abneigungen im Bett...",german,neutral
ham,???????? ?????? ???? Qp ??? ???,hindi,neutral
ham,You are right. Meanwhile how's project twins comin up,english,neutral
ham,"??????? Okio ?? ???, ?? ???? ????? ??. ?? ?? ????? ?? ????? ???? ??? ?? ?? ?? ??? ????? ??? ?? ????? ???. ????????",hindi,neutral
ham,??? ?? ?? ??? ??? ???? ?? ???? ????,hindi,neutral
ham,???????. ??.,hindi,neutral
ham,??: ???? ????? ??????? ????? ?? ???? ??? ??????,hindi,neutral
ham,Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...,english,neutral
ham,"???? ?? ???: ""??? ?? ?????? ??? ???? ??? * ????????? ?? ???: ""????, ????, ???? ?? ?? ?? ?? ?? ????? ?????: ???? ?? ?? ????????? ?? ???? ??!",hindi,neutral
ham,Ich wollte ein paar Tacos holen.,german,neutral
ham,Aller à l'entraînement lor... Muz perdre des graisses...,french,neutral
ham,?????? ???? ????? ?? ???? ?? ???... ????? ?? 630 ?????...,hindi,neutral
ham,Pls va de l'avant avec watts. Je voulais juste être sûr.,french,positive
ham,"???? ?????? ?? ??? ????? ??? ??? ???... Hiz... Hiz... siz... stamo ?? ???? ???... ougoughughught ?? ?? ??? ?????? ???? ?? ???? ???, ????? ?? ???? ?? ???? ?? ??? ??? ?? ???? ?? ???...",hindi,neutral
ham,"Ich habe einen Beutel gesehen, aber wie nicht v schön...",german,neutral
ham,I'm gonna rip out my uterus.,english,neutral
ham,???? ?????????...............?,hindi,neutral
ham,Assurez-vous de vérifier votre email yahoo. Nous avons envoyé des photos hier,french,neutral
ham,"Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now.",english,positive
ham,Der alte Obstgarten in der Nähe von univ. Wie wäre es mit dir?,german,neutral
ham,Tout le monde s'est bien amusé ce soir.,french,negative
ham,"???? ?? ??? ??? ??. ?? ?? ??? ??, ?? ?? ???? ?? ?? ??. ??????? ?? ?? ????? ??? ???? ?????? ??? ?? ?????? ???? ????. ??? ????:",hindi,neutral
ham,"Kein Kerl, seine nicht gefälschte..my frnds haben Geld, thts y i'm reffering u..if u Mitglied mit meinem Mail-Link, u vl gutgeschrieben werden &lt;#&gt; rs und il getiing &lt;#&gt; rs..i kann meine acc wenn es ist &lt;#&gt; rs..",german,neutral
ham,Je me joins aujourd'hui officiellement.Pls continuent à prier. will parler plus tard.,french,negative
ham,"Tut mir leid, ich rufe später an.",german,neutral
spam,????? ??????? ??! ?? ?? ?? ?? $?? ????? ?? ????? ?? ????! ??? 85023 ?? ??? ??!,hindi,neutral
spam,Knock Knock Txt whose there to 80082 to enter r weekly draw 4 a £250 gift voucher 4 a store of yr choice. T&Cs www.tkls.com age16 to stoptxtstop£1.50/week,english,positive
ham,"Ich rufe dich später an, habe kein Netzwerk.",german,neutral
spam,"Rate was! Jemand, den du insgeheim liebst! Willst du herausfinden, wer es ist? Ruf uns an unter 09065394514 von Festnetz DATEBox1282EssexCM61XN 150p/min 18",german,neutral
ham,Je suis en route pour rentrer chez moi. Je suis allé changer ma 4e montre et aller acheter un peu de lor.,french,neutral
ham,"Also, das nimmt ein paar Geld Sorgen",german,neutral
ham,??? ????? ? ?? ??? ??????? ???? ?? ??? ??,hindi,neutral
ham,"??? ?? ???? ??? ??, ?? ress ?? ?? ??? ??? ?? ??? ??",hindi,neutral
ham,??? ??? ??? ???? ???? ?? ???? ????,hindi,neutral
ham,??? ?? ????? ??? ?? ?????? ?? ?? ?? ??? ???? ????.,hindi,neutral
ham,Und natürlich solltest du stinken!,german,neutral
ham,1. Visage de tension 2. Visage souriant 3. Visage de déchets 4. Visage innocent 5.Visage de terreur 6.Visuel 7.Visage romantique 8.Visage mobile 9.Visage décent &lt;#&gt;.joker face.,french,neutral
ham,"Klingt verrückt, dunno kann nicht tahan...",german,neutral
spam,????? AUCAN ACEL ?? ?? Naka 72i ??? ???? ??. ?? ?? ?? ?? ????? ???????? ?? ????? ?? ??? ????? ??. ?????? ???? ?? ??? ??? Wekynnnnnu21. H/S2n22 ?? ??????/W1JL 16+JL,hindi,neutral
ham,"????, ??? ?????? ?? ??? ?? ?? ??? ??????",hindi,neutral
ham,???? ???? ???? ?? ???? ?? ??? ??? ????? ???. ?? ???? ??????? ??? ????? ?? ???? ???,hindi,neutral
ham,Alors on se voit plus tard?,french,negative
ham,"Salut aussi Wesley, comment avez-vous été?",french,neutral
ham,Ok...,english,neutral
ham,"House-Maid ist der Mörder, weil der Mann auf &lt;#&gt; im Januar ermordet wurde. Als Feiertag sind alle govt.instituitions geschlossen, einschließlich Postamt.",german,neutral
ham,?? ?? ???? ????? ???? ?? ?????? ??? ?? ??? ?? ??????? ?? ??? ???? ?? ??? ???...... ????? ??? ????? ??? ?? ?? ??? ?? ??? ?? ???? ?? ??? ??? ?? ???...... ????? ??? ????? ?? ?? ??? ????? ????? ??? ????? ???? ?????. ??? ???? ?? ?? ?? ???? ?? ?? ??? ??? ?? ???? ?? ???. ?? ???? ??? ??. ?? ???? ???? ??? ??.,hindi,neutral
ham,I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!,english,negative
ham,??? ???? ??? ??? ?? ??? ???. ???? ??? ?? ???? ?? ??? ??? ?? ?? ???? ????? ??. ?? ???? ??? ??? ??? ???? ?????. ?? ??? ???? ?? ??? ???? ????. ?? ??? ???? ?? ??? ???? ?? ????. ???? ?? ?? ?? ?? ????? ??.,hindi,neutral
ham,Mauvaises nouvelles...Place de parc de Hype 700 $ studio pris... il ne restait plus que 2 bedrm-900 $...,french,neutral
ham,?? ??? ??? ???? ???????? ??? ??.,hindi,neutral
ham,???? ??? ????????? ???? ????? ??? ??? ??? ?? ?????? ??? ???????? ?? ??? ??? ???? ?? ?? ???? ????? ???? ?? ??? ?? ????,hindi,neutral
ham,Sac needs to carry on:),english,neutral
ham,???? ?? ???? ??? ??. ??? ???____ plant ?? ???? ??. ??? ?? scss ?? ??? &gt;#gt; ??? _BAR_ casecacact ???? ???? ?? ????? ???? ??? _BAR_,hindi,neutral
ham,"Ok, bien, pas de problème, et quex!",french,neutral
ham,Eh bien évidemment pas parce que tous les gens dans ma vie d'université cool sont rentrés à la maison ;_;,french,positive
ham,PJON ???????: ??? ??? ?????? ?? ??? ???? ?? ?? ucue # &gt;# &gt; ?? # tlgt; ?? # &gt; ??? ???? ????.,hindi,neutral
ham,"??? ??, ?? ??? ?? ???? ?? h ???? ???? ?????? ???? ?? ??? ??? ??? ???? ????. ?? ???? ????? ?? ??? ????? ??? ?????",hindi,neutral
spam,22 Tage bis zum Start! Für Euro2004 U wird auf dem Laufenden gehalten werden mit den neuesten Nachrichten und Ergebnisse täglich. Zu entfernen senden GET TXT STOP an 83222,german,negative
spam,"YOM ?? ?????? ?????? ???? AOM, ????? GBP5/ ???. AOM6, ??. AOM1, ??.",hindi,neutral
ham,"?????? ??? ??, ???? ?? ?? ?? ???? ????? ?",hindi,neutral
ham,Wir können ein Baby in yo tho machen,german,neutral
ham,"Reçu, compris n a agi!",french,neutral
ham,"Ich weiß, Sie sind ein beschäftigter Kerl und ich versuche, keine Mühe zu sein. Ich muss einige Prüfungen aus dem Weg und dann versuchen Sie die Autos. Do have a gr8 Tag",german,negative
ham,?? ???? ??? ???. JUSPER ?? back ?? ?? blay ??. 25 ??? ?? ??? ???.,hindi,neutral
ham,"??? ??, ??? ??. ???? ???? ?? ?? ??? ??? ?? ????? ??? ?? ??? ????? ?? ??? ????! ?? ?? ?????? ??? ???? ? ??? ?? ?? ???? n ??? ?? ?? ?????? ??? ??? ??? ?????!",hindi,neutral
ham,I notice you like looking in the shit mirror youre turning into a right freak,english,positive
ham,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.,english,positive
ham,"Qu'est-ce que tu veux dire par ""tu as presque fini""?",french,negative
ham,645............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................,french,neutral
